,hotel_name,city_id,hotel_adress,hotel_note,hotel_lat,hotel_lon,hotel_href,hotel_desc
157,"Studio moderne, place parking privé, emplacement idéal à 100 m du lac.",14,"8 Rue Montaigne, 74000 Annecy, France",9.4,45.90584116,6.14062912,https://www.booking.com/hotel/fr/studio-moderne-place-parking-prive-emplacement-ideal-a-100-m-du-lac.fr.html,"Situé à Annecy, à seulement 32 km de Rochexpo, le Studio moderne, place parking privé, emplacement idéal à 100 m du lac. Offrant une vue paisible sur la rue, il met gratuitement à votre disposition une connexion Wi-Fi et un parking privé. Vous séjournerez à 38 km du stade de Genève, à 42 km du jet d'eau et de la gare de Cornavin. Cet établissement non-fumeurs se trouve à 38 km du lac du Bourget.

Cet appartement comprend une chambre, une télévision par satellite à écran plat, une cuisine entièrement équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'une douche à l'italienne. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 42 km de la cathédrale Saint-Pierre et à 44 km de l'Office des Nations Unies à Genève. L'aéroport international de Genève, le plus proche, est implanté à 42 km."
158,"Le ""Wood""",14,"24ter rue de la Paix, 74000 Annecy, France",8.7,45.90448955,6.13014981,https://www.booking.com/hotel/fr/le-wood.fr.html,"Le ""Wood"" propose un appartement à Annecy, à 700 mètres du palais de l’Îsle et à 800 mètres du château. Une connexion Wi-Fi gratuite est accessible dans l'ensemble des locaux.

Ce logement comprend une kitchenette équipée d'un micro-ondes et d'un grille-pain. Vous disposerez d'une télévision à écran plat.

Le centre de spectacles de Bonlieu se trouve à 300 mètres du logement Le ""Wood"", tandis que le pont des amours vous attend à 500 mètres. L'aéroport de Chambéry-Savoie, le plus proche, est à 35 km du Wood."
159,Gite St Léon à Eguisheim,11,"37 Grand-Rue, 68420 Eguisheim, France",9.0,48.0428645,7.3061238,https://www.booking.com/hotel/fr/gite-st-leon.fr.html,"Situé à Eguisheim, le Gite St Léon à Eguisheim, récemment rénové, propose un hébergement à 5,6 km de la gare de Colmar et à 6,5 km de la Maison des Têtes. Offrant une vue sur la ville et la rue calme, cet appartement dispose également d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 6,9 km de la collégiale Saint-Martin.

Cet appartement d'une chambre dispose d'un salon avec une télévision par satellite à écran plat, d'une cuisine entièrement équipée avec un lave-vaisselle et un four, ainsi que d'une salle de bains avec un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

Le restaurant sur place est ouvert pour le dîner et le déjeuner.

Un service de location de vélos est assuré sur place. La région est prisée pour pratiquer le vélo, la randonnée et la randonnée.

Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport de Mulhouse-Fribourg, le plus proche, est implanté à 54 km."
160,Eden Studio,15,"32 Rue des Eaux Claires, 38100 Grenoble, France",8.6,45.1768845,5.7093176,https://www.booking.com/hotel/fr/eden-studio-grenoble.fr.html,"Offrant une vue sur le jardin, l'Eden Studio est un hébergement situé à Grenoble, à 1,9 km de la gare et à 4,1 km d'AlpExpo. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 2 km du WTC Grenoble.

Situé au rez-de-chaussée, cet appartement comprend une chambre, une télévision à écran plat avec des services de streaming ainsi qu'une cuisine entièrement équipée avec un four et un micro-ondes. Ce logement climatisé dispose d'une baignoire ou d'une douche et d'un dressing. L'établissement possède un coin repas extérieur.

En été, vous pourrez pratiquer des sports d'hiver dans les environs.

Vous séjournerez à 3 km du stade des Alpes et à 4,3 km du Summum. L'aéroport le plus proche, celui des Alpes-Isère, est situé à 46 km."
161,La feuillette - vieille ville - parking gratuit,14,"35 Côte Perrière, 74000 Annecy, France",9.1,45.89621,6.128178,https://www.booking.com/hotel/fr/superbe-appartement-en-vieille-ville.fr.html,"Situé dans un quartier central d'Annecy, l'établissement La feuillette - vieille ville - parking gratuit offre une vue sur le jardin depuis sa terrasse. Vous profiterez d'une vue sur la ville et d'un balcon. Un coin salon extérieur est également disponible.

Doté d'une connexion Wi-Fi gratuite, cet appartement dispose d'une télévision à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec lave-vaisselle et four. Les serviettes et le linge de lit sont fournis. L'hébergement dispose de la climatisation, du chauffage et d'une salle de bains privative.

En été, vous pourrez pratiquer des sports d'hiver dans les environs.

Rochexpo se trouve à 36 km, tandis que le lac du Bourget est à 37 km. L'aéroport de Chambéry-Savoie, le plus proche, est à 42 km."
162,Le Bel Abri,14,"5 Avenue de Chavoires, 74940 Annecy, France",8.4,45.90542866,6.15925983,https://www.booking.com/hotel/fr/le-bel-abri-annecy-le-vieux.fr.html,"L'hôtel Le Bel Abri occupe une ancienne maison familiale. Il est situé à 1 minute à pied du lac d'Annecy et à 6 minutes en voiture du centre-ville d'Annecy. Une terrasse bien exposée et une connexion Wi-Fi gratuite sont disponibles.

Accessibles par un escalier, les chambres insonorisées comprennent une télévision à écran plat, le chauffage au sol, la climatisation et une salle de bains privative avec douche à l'italienne. Certaines chambres possèdent un balcon et offrent une vue sur le lac ou les montagnes. Une chambre au rez-de-chaussée est adaptée aux personnes à mobilité réduite.

La cuisine du restaurant est inspirée des saveurs internationales. Un bar est également disponible sur place.

L'aéroport international de Genève est à 46 km. Un parking public est disponible gratuitement."
163,Mercure Grenoble Centre Alpotel,15,"12 Boulevard Maréchal Joffre, 38000 Grenoble, France",7.3,45.18327326,5.72969198,https://www.booking.com/hotel/fr/mercure-grenoble-centre-alpotel.fr.html,"Le Mercure Grenoble Centre Alpotel est situé au cœur de Grenoble, à 2 km de Minatec. L'hôtel dispose d'un restaurant servant une cuisine régionale contemporaine.

Les chambres confortables, climatisées et insonorisées de cet établissement 4 étoiles sont dotées d'une connexion Wi-Fi.

Un petit-déjeuner buffet est servi tous les matins. Le soir, vous pourrez déguster des plats régionaux au Café Pourpre, le restaurant de l'hôtel.

Le Mercure Grenoble Centre Alpotel est situé à proximité de la gare TGV, tandis que l'Alpexpo et le centre de conventions WTC sont facilement accessibles en tramway."
164,Le rendezvous au jardin des grenoblois,15,"7 rue Saint Jacques, 38000 Grenoble, France",8.2,45.189773,5.7281059,https://www.booking.com/hotel/fr/le-rendezvous-au-jardin-des-grenoblois.fr.html,"Le rendezvous au jardin des grenoblois is located in the Grenoble City Centre district of Grenoble, 5.4 km from AlpExpo, 1.3 km from Alps Stadium and 2 km from The Bastille Grenoble. The 3-star apartment is 1.6 km from WTC Grenoble. The property is 200 metres from the city centre and 1.3 km from Grenoble Train Station.

With free WiFi, this apartment provides a TV, a washing machine and a fully equipped kitchen with a dishwasher and microwave. The accommodation is non-smoking.

During the colder months, guests can enjoy winter sports in the surrounding area.

Summum is 5.6 km from the apartment, while Col de Parménie is 34 km away. Alpes–Isère Airport is 47 km from the property."
165,Apparthotel Le Hüb Grenoble,15,"25 Avenue Doyen Louis Weil, 38000 Grenoble, France",7.7,45.192873,5.711917,https://www.booking.com/hotel/fr/le-hub-grenoble.fr.html,"Apparthotel Le Hüb Grenoble vous accueille à 300 mètres du centre de congrès World Trade Center Grenoble. Il propose un salon commun, un restaurant, un bar et un jardin. Vous y bénéficierez d’une connexion Wi-Fi gratuite et d’un parking privé.

Ses hébergements climatisés disposent d’une cuisine entièrement équipée avec coin repas, d’une télévision à écran plat ainsi que d’une salle de bains privative avec baignoire, sèche-cheveux et articles de toilette gratuits. Un micro-ondes, un réfrigérateur, une bouilloire et une machine à café sont également fournis.

Cet appart'hôtel sert un petit-déjeuner buffet le matin.

Vous disposerez aussi d'une terrasse sur place.

Vous séjournerez à 2,7 km du stade des Alpes et à 5 km du parc événementiel AlpExpo. Enfin, l'aéroport de Grenoble-Isère, le plus proche, se trouve à 44 km du Hüb - Grenoble."
166,The Babel Community Hôtel - Grenoble Bastille,15,"15 Rue Maurice Gignoux, 38000 Grenoble, France",8.5,45.19581084,5.72544678,https://www.booking.com/hotel/fr/apt-paisible-en-centre-ville-parking-salle-de-sport-bar-en-rooftop.fr.html,"Idéalement situé à Grenoble, l'établissement The Babel Community Hôtel - Grenoble Bastille propose un petit-déjeuner buffet et une connexion Wi-Fi gratuite. Offrant une vue sur la montagne et le jardin, il se trouve à 1,9 km de la gare de Grenoble. Il propose des chambres familiales et une terrasse bien exposée.

Tous les logements comprennent un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Un micro-ondes, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Les logements disposent de la climatisation et d'un bureau.

Le restaurant familial de l'appart'hôtel est ouvert pour le dîner et le déjeuner et sert une cuisine locale. En été, vous pourrez pratiquer des sports d'hiver dans les environs.

Un service de location de vélos est assuré sur place.

Vous séjournerez à 2,7 km du WTC Grenoble et à 6,3 km d'AlpExpo. L'aéroport des Alpes-Isère est à 46 km."
167,greet hotel Grenoble Centre Gare,15,"45 avenue Felix Vialet, 38000 Grenoble, France",7.8,45.19044652,5.71685795,https://www.booking.com/hotel/fr/ha-tel-des-alpes.fr.html,"Situé à Grenoble, l'Hôtel des Alpes se trouve à 220 mètres de la gare et à 120 mètres de l'arrêt Gares Tramway. Il propose une connexion Wi-Fi gratuite, une réception ouverte 24h/24 ainsi qu'une réception avec des distributeurs automatiques de boissons.

Toutes les chambres sont desservies par un ascenseur et dotées d'une télévision par satellite/câble à écran plat. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche. Vous pourrez utiliser un sèche-cheveux sur demande.

Chaque matin, vous pourrez prendre un petit-déjeuner continental dans la salle à manger ou dans le confort de votre chambre. Il se compose de boissons chaudes, de jus de fruits, de pain, de viennoiseries, de beurre ainsi que de confiture.

L'Hôtel des Alpes vous accueille à 11 minutes à pied du funiculaire de Grenoble-Bastille. L'établissement dispose d'un parking gratuit pour les vélos. Si vous vous déplacez en voiture, vous pourrez vous garer moyennant des frais supplémentaires."
168,Hôtel Gloria,15,"12 Rue Aristide Berges, 38000 Grenoble, France",7.7,45.19143788,5.71849845,https://www.booking.com/hotel/fr/gallia-grenoble.fr.html,"L'Hôtel Gloria est situé dans le centre de Grenoble, à 200 mètres de l'autoroute A48 et à 300 mètres de l'école de gestion de Grenoble.

Chaque chambre climatisée dispose d'une salle de bains privative, d'une télévision par satellite et d'une connexion Wi-Fi gratuite.

Vous pourrez savourer un petit-déjeuner continental dans la salle à manger de l'hôtel.

L'hôtel se trouve à seulement 200 mètres de l'arrêt de tramway le plus proche desservant toute la ville, à 1 km de la cathédrale de Grenoble et à 800 mètres du musée Dauphinois. La gare SNCF de Grenoble se trouve à seulement 200 mètres."
169,Okko Hotels Grenoble Jardin Hoche,15,"23 rue Hoche, 38000 Grenoble, France",8.1,45.18495018,5.72598981,https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html,"Situé à Grenoble, à proximité immédiate du jardin Hoche, l’Okko Hotels Grenoble Jardin Hoche possède un sauna et une salle de sport. Cet hôtel design bénéficie d’une terrasse avec vue sur le parc Hoche, d’une réception ouverte 24h/24 et d’une connexion Wi-Fi gratuite.

Les chambres comprennent toutes la climatisation, une télévision à écran plat, un bureau et une machine à café. Leur salle de bains privative est pourvue d’une douche, d’un sèche-cheveux et d’articles de toilette gratuits.

Un petit-déjeuner buffet est servi chaque matin. Des boissons sans alcool sont proposées gratuitement toute la journée dans le salon, et le soir, vous pourrez déguster une petite assiette d'antipasti, de délicieux dips et de produits de saison.

L’Okko Hotels Grenoble Jardin Hoche possède un salon club et une bibliothèque. L’hôtel est situé à 500 mètres du parc Paul-Mistral, à 50 mètres du centre commercial La Caserne de Bonne et à 1,5 km de la gare ferroviaire de Grenoble."
170,La Bulle du Téléphérique,15,"5 Quai Créqui, 38000 Grenoble, France",9.8,45.1925226,5.7234609,https://www.booking.com/hotel/fr/la-bulle-du-telepherique.fr.html,"La Bulle du Téléphérique est un appartement récemment rénové situé dans le centre de Grenoble, à 800 mètres de la gare de Grenoble et à 1,1 km du WTC Grenoble. Il offre une vue sur la cour intérieure et dispose d'une connexion Wi-Fi gratuite. Cet établissement non-fumeurs se trouve à 5,5 km d'AlpExpo.

Cet appartement d'une chambre comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée avec un four et un grille-pain ainsi qu'une salle de bains pourvue d'un sèche-cheveux. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

En été, vous pourrez pratiquer des sports d'hiver dans les environs.

Vous séjournerez à 1,8 km du stade des Alpes et à 1,9 km de la Bastille de Grenoble. L'aéroport des Alpes-Isère est à 46 km."
